label	x_train
0	辣鸡湖北官员晚会好看么，所有人都在为野味肺炎担忧呢，你们TM还聚集看狗屁的晚会，病例多久没更新了，附近县地级市都不知道新增加多少了，你们干屁用的。​
1	奉劝各位去年12月到今年1月有武汉停留史的人自行去涪陵中心医院治疗隔离，早发现、早诊断、早治疗、早治愈。不要在涪陵各地流窜拜年吃吃喝喝。不是本人自私！对你好，对大家都好！都健康过大年奉劝各位同胞在当前冠状病毒肺炎疫情严重的局势下，减少拜年聚会聚餐，降低面对面说话唾沫传染的风险！​
0	疫情当下个人得失会渺小一点自吃了八十​
1	天佑中华疫情快过去吧这个年过的真是难受，并且终身难忘​
1	疫情发展情况不明朗，老公单位后半期值班人员暂时不用回去，由前期值班人员继续值守，这样安排很好，避免这波人员回去防控难度加大。希望这个瘟神早点消失，我们愿意正常上班。2成都​
0	心理医生说合理看新闻关注疫情不能超过1小时但是我真的太伤心了​
1	新型冠状病毒肺炎闹得人心惶惶，希望疫情早点结束。新的一年祝家人平平安安，一切顺利！​
0	纠结死了做哪一款好呢，哎，因为疫情已经宅在家里一个星期了，零食库存已经消耗完毕，心心念念的元宵去美甲也不知道能不能去成，希望能快点好起来吧​
0	这两天的我真的好想见他啊，好想冲到成都去找他，疫情快点控制住吧，我想出去玩​
0	这次让人窒息的疫情防控…对于跟我一样已经不堪焦虑的人多看看川建国的视频那种迷之自信那种天选之子的感觉会帮助你缓解情绪​
0	国内的疫情情况应该来说全球都知道甚至被外媒添油加醋夸大描述我现在很理解湖北和武汉的朋友的心情为什么呢因为在这里因为长了一副中国面孔进地铁有可能附近的人会弹开去买东西一个店家会拿袖子捂住鼻子说Chinese本就因为不是欧美面孔而在公众场合经常被不明注视如今更多了一些除了注视以外的远离和捂口鼻行为就像国内现在看见“鄂”车牌一样就像知道你在湖北在过湖北一样不是所有武汉人都生病了不是所有湖北人都生病了不是所有中国人都生病了我们很好湖北会好武汉会好
1	看着亥亥在我怀里睡着的样子，感觉人间很值得！希望疫情早点得到控制，生活早点恢复如常！​
0	自从知道了疫情消息就在家呆了好多天鸽了男朋友鸽了好朋友从1月19到1月29都没出去玩过只有在每天饭点小区没什么人时才敢戴着口罩在楼下转转然后今天散步时一抬头看到了很闪耀的月亮，星星不是说星月闪耀而是万里无云只有星月夺目我手机拍不出那种温柔朦胧的效果但用肉眼看着只想将星月揽来捧在手心这么多天闷家里的焦虑这一刻化解了许多
1	等疫情过去想第一时间见见你​
1	"""武汉封城后,50张偷拍照被曝光！不一样的中国人，他们有担当，有魄力，敢于知难而进，不怕牺牲。向战斗在武汉抗击肺炎疫情医护人员致敬！谢谢你，为我们拼过命！——50张关于疫情的照片曝光_手机搜狐网"""
0	现在是凌晨三点五十，随着假期的延长还有疫情的严重，作息愈发的颠倒，时间仿佛停滞下来。K兜圈(电视剧《必娶女人》片尾曲)​
1	给卫健委以及所有奋战在疫情一线的医护人员点赞。不多言，愿一切平安​​​
0	今天学了一点点，刷了超格提高题海的题目，我觉得可以叫“易错题集合”了给我们精选的都是易错的题，是的，我又错了好多道题。济宁今天也是相当重视疫情了，早晨忙着在外卖上订泡面蔬菜囤货，小区已经戒严了，爸妈去小区大门口拿的货。外卖小哥也都很辛苦了，目前需要无人驾驶车送货上大街，希望疫情赶紧控制住！加油中国！加油武汉！
1	这场疫情...︊︂让͏很多 商人羡慕了︃‭​做智能还款的人让很﻿多只︂有固定︊工作的⁠͏᠋人决定了要︇‭有副︋业︄︆⁠︁︁低成本零⁢︃风险的᠋2020︈͏⁢继续全︈力以赴
0	做个人吧妈的特么的可不可以做个人​
1	当有足够时间去沉淀自己，会回忆过去翻出老照片，会想念身边的每一个人，会因有人冒风险给送限量的口罩而感动和幸福，会原谅伤害过的人，也会反省自己的不足。会真心为有难的地方祈祷和祝愿。希望这段时间疫情的封闭不要封住思想和善良的本性，为自己补充能量，提升健康，不变胖。等待战胜疫情的那一天。待春暖花开，会更加珍惜身边所拥有的一切
1	每一个医务工作者都是勇士！不仅仅有哪些医生护士，所有在疫情期间坚持在岗位的药店工作人员也都是勇士！武汉加油！中国加油！
0	不知道为啥关于这个疫情很多消息都在说什么数据不对什么肯定不止报上去的这么多然后又纷纷都在猜测什么zf隐瞒了啥的我真觉得duck不必与其花心思想那些有的没的反而还自己吓自己不如老老实实做好自己分内的事相信政府和党​
0	我太讨厌化妆了每次觉得我白一点皮肤屏障修复一点化一次妆就打回原形新挑战是现在到开学第一周结束都不化妆连夜下单了蓝色的潘婷三分钟紫色那个比丝蓓绮零秒和多芬好用多了我妈说我越来越懒了但是我好像真的不太在乎了不想化妆也不想拉头发躺着避难真好但是等疫情好一点还是就要去把卷的头发拉的顺顺直直的这样不化妆也能自信好看一点我又想起我高中用各种强力美白产品洗脸就活生生把脸洗秃了笨死了以后打死不能乱用洗面奶和精华求求你了
1	有一说一，希望不被打。如果假期延长，对于疫情的控制有好处，不至于第二次大面积迁移造成二次加速传播。可是，超市没有人上班，市场没有人卖菜，农民不摘瓜果，商贩不批发蔬菜进城了，好像要被饿死​
0	地球磁场有变化动物最先感知有人预言2020年亚洲有一场海啸？？？今年有两个四月384天熬过了疫情海啸也得死都得死​
1	希望疫情可以快点过去大家都要好好的呀等疫情过去我一定买好多好多牛里脊放冰箱给自己做好多好多的黑椒蒜子牛肉粒​
0	头一次在除夕夜失眠，头一次在大年初一生日这天竟如此低落，头一次觉得远方的人竟与我如此息息相关，头一次为那些不认识的人落泪。
1	目前曲靖市：沾益区两例，麒麟区一例，罗平县一例，陆良县一例。大家一起加油，少出门，共同战胜疫情！​
1	我们医院全部取消了节假日！这个春节我们狙击疫情！全力以赴！坚守岗位！！！​​​
0	疫情开始到现在几乎一直呆在家里无聊死了身体遭不住啊​
1	除夕了肺炎早日过去大家都要健健康康的​
1	会好的，一切都会好的，要相信2020是先苦后甜的一年，一切都会变好且如愿的，最后中国加油，武汉加油，山东加油，大家一起加油！​
0	估计这十亿又被那些领导拿去吃野味了
1	希望疫情早点结束，大家回归到正常的生活​
1	【医护请战上演“最美逆行”】随着湖北的疫情发展，武汉开通24小时电话，接收社会各界爱心捐赠。广西一公司捐出10万个罗汉果，多家电商平台召集供应商，调配口罩、防护服等专供湖北。上海、四川等地医护人员上演“最美逆行”，驰援武汉共同抗击疫情。
0	一觉睡醒，迷迷糊糊打开微博看看疫情怎么样了，结果看到热搜，噗嗤一笑，这是什么可笑的谣言啊，点开一看，居然是真的。瞬间清醒……太突然了……懵了十来分钟……想说点什么，又不知道说什么，一切言语都是苍白的。“我没有见过凌晨四点的洛杉矶，可我在凌晨四点听闻了你去世的消息”​
1	都有自己的难处。只希望大家都平平安安健健康康，吵架也等疫情过去了，放心大胆的吵吧。​
1	刚看完战疫情特别报道，希望疫情赶快结束，大家都能平安​
0	我，疫情蔓延的寒冬深夜冒死外出（未戴口罩）来买绝味鸭舌。​
1	新年过得虽不愉快但有党爱关心大家过得疫情闯过难关仍然好日子会长远
0	再见不同于拜拜是有还会再见面的意思，但有时候就不一样，量变是会引起质变的，什么东西说多了就会成真的。就比如这次疫情，全体人民都说会好起来那果然是会好起来的呢。​
1	国资委党委及时部署推动央企全力以赴防控新型肺炎疫情！
0	其实从小九妹出生开始，我感觉自己就应该慢慢准备紧急情况的知识和技能。想报急救培训心肺复苏的课程，看了国外一系列火灾地震海难怎么自救的视频教学，看了三四本野外生存的书。我以为我准备好了，现在其实发现还是没有准备好，都只是皮毛而已…………疫情唤起了我的激情……​
0	我是真的宅，从1.14号左右开始，我就没有出门，上周想出去吃麻辣烫，就看见了疫情的消息，然后到现在都没有离开家了。​
0	这场疫情真是一把照妖镜照出作为国际关系照出港澳同胞照出了红十字基金会的贪婪照出了每日在混日子收工资的官员照出了某些国人的赚钱手段照出了某些所谓的领导的所作所为。挺累的但还是希望这场疫情能早日结束，还善良的好人一个公道[蠟燭][蠟燭]
1	黑龙江：严控疫情防控相关医药用品价格上涨
1	最近，出现了新型冠状病毒肺炎。按照莲师的嘱托，金刚铠甲心咒能有效预防和治疗浊世的各种瘟疫、恶疾。希望大家尽量多念，并回向给受疫情侵扰的众生。愿一切众生远离痛苦~【金刚铠甲心咒】：ཨོཾ་པདྨ་ཤ་ཝ་རི་ཕཊ༔ནན་པར་ཤིག༔ནཱ་ག་ནན༔ཏདྱ་ཐ༔སརྦ་ཝི་རི་ཏ༔ཧ་ན་ཧ་ན་བཛྲེ་ན་རཀྵ་རཀྵ་སྭཱ་ཧཱ༔嗡巴玛夏瓦热帕的南巴修纳嘎南达雅塔萨瓦沃热达哈纳哈纳班贼纳热恰热恰索哈
